Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
9.93E+00,-0.8,-0.792,-13.2,-13
9.94E+00,-0.808,-0.816,-13.4,-13.6
9.95E+00,-0.808,-0.8,-13.4,-13
9.95E+00,-0.808,-0.816,-13.4,-13.6
9.96E+00,-0.808,-0.8,-13.4,-13
9.97E+00,-0.808,-0.816,-13.4,-13.6
9.98E+00,-0.808,-0.8,-13.4,-13
9.98E+00,-0.808,-0.824,-13.4,-13.6
9.99E+00,-0.816,-0.8,-13.4,-13.2
1.00E+01,-0.816,-0.824,-13.4,-13.6
1.00E+01,-0.816,-0.808,-13.4,-13.2
1.00E+01,-0.816,-0.824,-13.4,-13.6
1.00E+01,-0.816,-0.808,-13.4,-13
1.00E+01,-0.824,-0.832,-13.4,-13.6
1.00E+01,-0.824,-0.808,-13.4,-13.2
1.00E+01,-0.824,-0.832,-13.4,-13.6
1.01E+01,-0.824,-0.808,-13.4,-13.2
1.01E+01,-0.824,-0.84,-13.4,-13.6
1.01E+01,-0.824,-0.816,-13.4,-13.2
1.01E+01,-0.832,-0.84,-13.4,-13.6
1.01E+01,-0.832,-0.816,-13.4,-13.2
1.01E+01,-0.832,-0.84,-13.4,-13.6
1.01E+01,-0.832,-0.824,-13.4,-13.2
1.01E+01,-0.84,-0.848,-13.4,-13.6
1.01E+01,-0.84,-0.824,-13.4,-13.2
1.01E+01,-0.84,-0.848,-13.4,-13.6
1.01E+01,-0.84,-0.832,-13.4,-13.2
1.01E+01,-0.84,-0.848,-13.4,-13.6
1.01E+01,-0.848,-0.832,-13.4,-13.2
1.02E+01,-0.848,-0.856,-13.4,-13.6
1.02E+01,-0.848,-0.84,-13.4,-13.2
1.02E+01,-0.848,-0.856,-13.4,-13.6
1.02E+01,-0.848,-0.84,-13.4,-13.2
1.02E+01,-0.848,-0.864,-13.4,-13.6
1.02E+01,-0.856,-0.84,-13.4,-13.2
1.02E+01,-0.856,-0.864,-13.4,-13.6
1.02E+01,-0.856,-0.848,-13.4,-13.2
1.02E+01,-0.856,-0.872,-13.4,-13.6
1.02E+01,-0.864,-0.848,-13.4,-13.2
1.02E+01,-0.864,-0.872,-13.4,-13.6
1.02E+01,-0.864,-0.856,-13.4,-13.2
1.02E+01,-0.864,-0.872,-13.4,-13.8
1.03E+01,-0.864,-0.856,-13.4,-13.2
1.03E+01,-0.872,-0.88,-13.4,-13.8
1.03E+01,-0.872,-0.864,-13.4,-13.2
1.03E+01,-0.872,-0.88,-13.4,-13.8
1.03E+01,-0.872,-0.864,-13.4,-13.2
1.03E+01,-0.88,-0.888,-13.4,-13.8
1.03E+01,-0.88,-0.872,-13.6,-13.2
1.03E+01,-0.88,-0.888,-13.6,-13.8
1.03E+01,-0.88,-0.872,-13.6,-13.2
1.03E+01,-0.88,-0.888,-13.6,-13.8
1.03E+01,-0.88,-0.872,-13.6,-13.2
1.03E+01,-0.888,-0.896,-13.6,-13.8
1.03E+01,-0.888,-0.88,-13.6,-13.2
1.04E+01,-0.888,-0.896,-13.6,-13.8
1.04E+01,-0.888,-0.88,-13.6,-13.2
1.04E+01,-0.896,-0.904,-13.6,-13.8
1.04E+01,-0.896,-0.88,-13.6,-13.4
1.04E+01,-0.896,-0.912,-13.6,-13.8
1.04E+01,-0.896,-0.888,-13.6,-13.4
1.04E+01,-0.896,-0.904,-13.6,-13.8
1.04E+01,-0.904,-0.888,-13.6,-13.4
1.04E+01,-0.904,-0.912,-13.6,-13.8
1.04E+01,-0.904,-0.896,-13.6,-13.4
1.04E+01,-0.904,-0.912,-13.6,-13.8
1.04E+01,-0.912,-0.896,-13.6,-13.4
1.04E+01,-0.912,-0.92,-13.6,-13.8
1.05E+01,-0.912,-0.904,-13.6,-13.4
1.05E+01,-0.912,-0.92,-13.6,-13.8
1.05E+01,-0.912,-0.904,-13.6,-13.4
1.05E+01,-0.92,-0.928,-13.6,-13.8
1.05E+01,-0.92,-0.912,-13.6,-13.4
1.05E+01,-0.92,-0.928,-13.6,-13.8
1.05E+01,-0.92,-0.912,-13.6,-13.4
1.05E+01,-0.92,-0.936,-13.6,-13.8
1.05E+01,-0.928,-0.912,-13.6,-13.4
1.05E+01,-0.928,-0.936,-13.6,-13.8
1.05E+01,-0.928,-0.912,-13.6,-13.4
1.05E+01,-0.928,-0.944,-13.6,-13.8
1.05E+01,-0.936,-0.92,-13.6,-13.4
1.06E+01,-0.936,-0.944,-13.6,-13.8
1.06E+01,-0.936,-0.92,-13.6,-13.4
1.06E+01,-0.936,-0.944,-13.6,-13.8
1.06E+01,-0.936,-0.92,-13.6,-13.4
1.06E+01,-0.936,-0.952,-13.6,-13.8
1.06E+01,-0.944,-0.928,-13.6,-13.4
1.06E+01,-0.944,-0.952,-13.6,-13.8
1.06E+01,-0.944,-0.936,-13.6,-13.4
1.06E+01,-0.944,-0.952,-13.6,-13.8
1.06E+01,-0.944,-0.936,-13.6,-13.4
1.06E+01,-0.944,-0.96,-13.6,-14
1.06E+01,-0.952,-0.936,-13.6,-13.4
1.06E+01,-0.952,-0.96,-13.6,-14
1.07E+01,-0.952,-0.944,-13.6,-13.4
1.07E+01,-0.952,-0.96,-13.6,-14
1.07E+01,-0.952,-0.944,-13.6,-13.4
1.07E+01,-0.952,-0.968,-13.8,-14
1.07E+01,-0.952,-0.944,-13.8,-13.4
1.07E+01,-0.96,-0.968,-13.8,-14
1.07E+01,-0.96,-0.944,-13.8,-13.4
1.07E+01,-0.96,-0.968,-13.8,-14
1.07E+01,-0.96,-0.952,-13.8,-13.4
1.07E+01,-0.96,-0.968,-13.8,-14
1.07E+01,-0.96,-0.952,-13.8,-13.4
1.07E+01,-0.968,-0.976,-13.8,-14
1.07E+01,-0.968,-0.952,-13.8,-13.4
1.08E+01,-0.968,-0.976,-13.8,-14
1.08E+01,-0.968,-0.96,-13.8,-13.4
1.08E+01,-0.968,-0.976,-13.8,-14
1.08E+01,-0.968,-0.96,-13.8,-13.4
1.08E+01,-0.968,-0.976,-13.8,-14
1.08E+01,-0.968,-0.96,-13.8,-13.6
1.08E+01,-0.968,-0.976,-13.8,-14
1.08E+01,-0.968,-0.96,-13.8,-13.6
1.08E+01,-0.968,-0.984,-13.8,-14
1.08E+01,-0.976,-0.96,-13.8,-13.6
1.08E+01,-0.976,-0.984,-13.8,-14
1.08E+01,-0.976,-0.96,-13.8,-13.6
1.08E+01,-0.976,-0.984,-13.8,-14
1.09E+01,-0.976,-0.96,-13.8,-13.6
1.09E+01,-0.976,-0.992,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.09E+01,-0.976,-0.984,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.09E+01,-0.976,-0.992,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.09E+01,-0.976,-0.992,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.09E+01,-0.976,-0.992,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.09E+01,-0.976,-0.992,-13.8,-14
1.09E+01,-0.976,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14.2
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14.2
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14.2
1.10E+01,-0.984,-0.968,-13.8,-13.6
1.10E+01,-0.984,-0.992,-13.8,-14.2
1.11E+01,-0.984,-0.968,-13.8,-13.6
1.11E+01,-0.976,-0.992,-13.8,-14.2
1.11E+01,-0.976,-0.968,-13.8,-13.6
1.11E+01,-0.976,-0.992,-13.8,-14.2
1.11E+01,-0.976,-0.968,-14,-13.6
1.11E+01,-0.976,-0.992,-14,-14.2
1.11E+01,-0.976,-0.968,-14,-13.6
1.11E+01,-0.976,-0.992,-14,-14.2
1.11E+01,-0.976,-0.968,-14,-13.6
1.11E+01,-0.976,-0.992,-14,-14.2
1.11E+01,-0.976,-0.968,-14,-13.8
1.11E+01,-0.976,-0.984,-14,-14.2
1.11E+01,-0.976,-0.968,-14,-13.8
1.12E+01,-0.976,-0.984,-14,-14.2
1.12E+01,-0.976,-0.968,-14,-13.8
1.12E+01,-0.976,-0.984,-14,-14.2
1.12E+01,-0.976,-0.96,-14,-13.8
1.12E+01,-0.976,-0.992,-14,-14.2
1.12E+01,-0.976,-0.968,-14,-13.8
1.12E+01,-0.976,-0.984,-14,-14.2
1.12E+01,-0.976,-0.96,-14,-13.8
1.12E+01,-0.976,-0.984,-14,-14.2
1.12E+01,-0.976,-0.96,-14,-13.8
1.12E+01,-0.968,-0.984,-14,-14.2
1.12E+01,-0.968,-0.96,-14,-13.8
1.12E+01,-0.968,-0.984,-14,-14.2
1.13E+01,-0.968,-0.96,-14,-13.8
1.13E+01,-0.968,-0.976,-14,-14.2
1.13E+01,-0.968,-0.96,-14,-13.8
1.13E+01,-0.968,-0.976,-14,-14.2
1.13E+01,-0.968,-0.96,-14,-13.8
1.13E+01,-0.968,-0.976,-14,-14.2
1.13E+01,-0.968,-0.96,-14,-13.8
1.13E+01,-0.968,-0.976,-14,-14.2
1.13E+01,-0.968,-0.952,-14,-13.8
1.13E+01,-0.968,-0.976,-14,-14.2
1.13E+01,-0.96,-0.944,-14,-13.8
1.13E+01,-0.96,-0.976,-14,-14.2
1.13E+01,-0.96,-0.952,-14,-13.8
1.14E+01,-0.96,-0.976,-14,-14.2
1.14E+01,-0.96,-0.952,-14,-13.8
1.14E+01,-0.96,-0.976,-14,-14.2
1.14E+01,-0.96,-0.952,-14,-13.8
1.14E+01,-0.96,-0.976,-14,-14.2
1.14E+01,-0.96,-0.944,-14,-13.8
1.14E+01,-0.96,-0.968,-14,-14.4
1.14E+01,-0.96,-0.944,-14,-13.8
1.14E+01,-0.952,-0.968,-14,-14.4
1.14E+01,-0.952,-0.944,-14,-13.8
1.14E+01,-0.952,-0.968,-14,-14.4
1.14E+01,-0.952,-0.944,-14,-13.8
1.14E+01,-0.952,-0.96,-14,-14.4
1.15E+01,-0.952,-0.944,-14,-13.8
1.15E+01,-0.952,-0.96,-14,-14.4
1.15E+01,-0.952,-0.936,-14,-13.8
1.15E+01,-0.952,-0.96,-14.2,-14.4
1.15E+01,-0.944,-0.936,-14.2,-13.8
1.15E+01,-0.944,-0.96,-14.2,-14.4
1.15E+01,-0.944,-0.936,-14.2,-13.8
1.15E+01,-0.944,-0.96,-14.2,-14.4
1.15E+01,-0.944,-0.936,-14.2,-13.8
1.15E+01,-0.944,-0.952,-14.2,-14.4
1.15E+01,-0.944,-0.928,-14.2,-13.8
1.15E+01,-0.944,-0.952,-14.2,-14.4
1.15E+01,-0.944,-0.928,-14.2,-14
1.16E+01,-0.936,-0.952,-14.2,-14.4
1.16E+01,-0.936,-0.928,-14.2,-14
1.16E+01,-0.936,-0.952,-14.2,-14.4
1.16E+01,-0.936,-0.928,-14.2,-14
1.16E+01,-0.936,-0.944,-14.2,-14.4
1.16E+01,-0.936,-0.92,-14.2,-14
1.16E+01,-0.936,-0.944,-14.2,-14.4
1.16E+01,-0.936,-0.92,-14.2,-14
1.16E+01,-0.928,-0.944,-14.2,-14.4
1.16E+01,-0.928,-0.92,-14.2,-14
1.16E+01,-0.928,-0.944,-14.2,-14.4
1.16E+01,-0.928,-0.92,-14.2,-14
1.16E+01,-0.928,-0.944,-14.2,-14.4
1.17E+01,-0.928,-0.912,-14.2,-14
1.17E+01,-0.928,-0.944,-14.2,-14.4
1.17E+01,-0.928,-0.912,-14.2,-14
1.17E+01,-0.92,-0.936,-14.2,-14.4
1.17E+01,-0.92,-0.912,-14.2,-14
1.17E+01,-0.92,-0.936,-14.2,-14.4
1.17E+01,-0.92,-0.912,-14.2,-14
1.17E+01,-0.92,-0.936,-14.2,-14.4
1.17E+01,-0.92,-0.912,-14.2,-14
1.17E+01,-0.92,-0.928,-14.2,-14.4
1.17E+01,-0.92,-0.904,-14.2,-14
1.17E+01,-0.92,-0.928,-14.2,-14.4
1.17E+01,-0.92,-0.904,-14.2,-14
1.18E+01,-0.912,-0.928,-14.2,-14.4
1.18E+01,-0.912,-0.904,-14.2,-14
1.18E+01,-0.912,-0.92,-14.2,-14.4
1.18E+01,-0.912,-0.904,-14.2,-14
1.18E+01,-0.912,-0.92,-14.2,-14.4
1.18E+01,-0.912,-0.904,-14.2,-14
1.18E+01,-0.912,-0.92,-14.2,-14.4
1.18E+01,-0.912,-0.896,-14.2,-14
1.18E+01,-0.904,-0.92,-14.2,-14.4
1.18E+01,-0.904,-0.896,-14.2,-14
1.18E+01,-0.904,-0.92,-14.2,-14.6
1.18E+01,-0.904,-0.896,-14.2,-14
1.18E+01,-0.904,-0.92,-14.4,-14.6
1.19E+01,-0.904,-0.896,-14.4,-14
1.19E+01,-0.904,-0.912,-14.4,-14.6
1.19E+01,-0.904,-0.896,-14.4,-14
1.19E+01,-0.904,-0.912,-14.4,-14.6
1.19E+01,-0.904,-0.888,-14.4,-14
1.19E+01,-0.904,-0.912,-14.4,-14.6
1.19E+01,-0.896,-0.888,-14.4,-14
1.19E+01,-0.896,-0.912,-14.4,-14.6
1.19E+01,-0.896,-0.888,-14.4,-14
1.19E+01,-0.896,-0.912,-14.4,-14.6
1.19E+01,-0.896,-0.888,-14.4,-14
1.19E+01,-0.896,-0.904,-14.4,-14.6
1.19E+01,-0.896,-0.888,-14.4,-14
1.20E+01,-0.896,-0.904,-14.4,-14.6
1.20E+01,-0.896,-0.888,-14.4,-14
1.20E+01,-0.896,-0.904,-14.4,-14.6
1.20E+01,-0.896,-0.88,-14.4,-14.2
1.20E+01,-0.896,-0.904,-14.4,-14.6
1.20E+01,-0.896,-0.88,-14.4,-14.2
1.20E+01,-0.896,-0.904,-14.4,-14.6
1.20E+01,-0.888,-0.88,-14.4,-14.2
1.20E+01,-0.888,-0.904,-14.4,-14.6
1.20E+01,-0.888,-0.88,-14.4,-14.2
1.20E+01,-0.888,-0.904,-14.4,-14.6
1.20E+01,-0.888,-0.88,-14.4,-14.2
1.20E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.88,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.88,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.88,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.88,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.88,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.872,-14.4,-14.2
1.21E+01,-0.888,-0.896,-14.4,-14.6
1.21E+01,-0.888,-0.872,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.6
1.22E+01,-0.888,-0.872,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.6
1.22E+01,-0.888,-0.872,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.8
1.22E+01,-0.888,-0.88,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.8
1.22E+01,-0.888,-0.88,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.8
1.22E+01,-0.888,-0.872,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.4,-14.8
1.22E+01,-0.888,-0.872,-14.4,-14.2
1.22E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.872,-14.6,-14.2
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.88,-14.6,-14.2
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.872,-14.6,-14.2
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.872,-14.6,-14.4
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.872,-14.6,-14.4
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.872,-14.6,-14.4
1.23E+01,-0.888,-0.896,-14.6,-14.8
1.23E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.24E+01,-0.888,-0.88,-14.6,-14.4
1.24E+01,-0.888,-0.896,-14.6,-14.8
1.25E+01,-0.888,-0.872,-14.6,-14.4
1.25E+01,-0.888,-0.904,-14.6,-14.8
1.25E+01,-0.888,-0.88,-14.6,-14.4
1.25E+01,-0.888,-0.904,-14.6,-14.8
1.25E+01,-0.888,-0.88,-14.6,-14.4
1.25E+01,-0.888,-0.904,-14.6,-14.8
1.25E+01,-0.888,-0.88,-14.6,-14.4
1.25E+01,-0.888,-0.904,-14.6,-14.8
1.25E+01,-0.896,-0.88,-14.6,-14.4
1.25E+01,-0.896,-0.904,-14.6,-14.8
1.25E+01,-0.896,-0.88,-14.6,-14.4
1.25E+01,-0.896,-0.904,-14.6,-15
1.25E+01,-0.896,-0.88,-14.6,-14.4
1.26E+01,-0.896,-0.904,-14.6,-15
1.26E+01,-0.896,-0.888,-14.6,-14.4
1.26E+01,-0.896,-0.904,-14.6,-15
1.26E+01,-0.896,-0.888,-14.6,-14.4
1.26E+01,-0.896,-0.904,-14.6,-15
1.26E+01,-0.896,-0.88,-14.6,-14.4
1.26E+01,-0.896,-0.904,-14.6,-15
1.26E+01,-0.896,-0.888,-14.6,-14.4
1.26E+01,-0.896,-0.912,-14.8,-15
1.26E+01,-0.896,-0.888,-14.8,-14.4
1.26E+01,-0.896,-0.904,-14.8,-15
1.26E+01,-0.896,-0.888,-14.8,-14.4
1.26E+01,-0.896,-0.912,-14.8,-15
1.27E+01,-0.896,-0.888,-14.8,-14.4
1.27E+01,-0.896,-0.912,-14.8,-15
1.27E+01,-0.904,-0.888,-14.8,-14.4
1.27E+01,-0.904,-0.912,-14.8,-15
1.27E+01,-0.904,-0.888,-14.8,-14.4
1.27E+01,-0.904,-0.912,-14.8,-15
1.27E+01,-0.904,-0.888,-14.8,-14.6
1.27E+01,-0.904,-0.912,-14.8,-15
1.27E+01,-0.904,-0.896,-14.8,-14.4
1.27E+01,-0.904,-0.912,-14.8,-15
1.27E+01,-0.904,-0.896,-14.8,-14.6
1.27E+01,-0.904,-0.912,-14.8,-15
1.27E+01,-0.904,-0.896,-14.8,-14.6
1.28E+01,-0.904,-0.912,-14.8,-15
1.28E+01,-0.904,-0.896,-14.8,-14.6
1.28E+01,-0.904,-0.92,-14.8,-15
1.28E+01,-0.904,-0.888,-14.8,-14.6
1.28E+01,-0.904,-0.92,-14.8,-15
1.28E+01,-0.904,-0.896,-14.8,-14.6
1.28E+01,-0.904,-0.92,-14.8,-15
1.28E+01,-0.904,-0.896,-14.8,-14.6
1.28E+01,-0.912,-0.92,-14.8,-15
1.28E+01,-0.912,-0.896,-14.8,-14.6
1.28E+01,-0.912,-0.92,-14.8,-15
1.28E+01,-0.912,-0.896,-14.8,-14.6
1.28E+01,-0.912,-0.92,-14.8,-15
1.28E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.912,-0.92,-14.8,-15
1.29E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.912,-0.92,-14.8,-15
1.29E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.912,-0.92,-14.8,-15
1.29E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.912,-0.92,-14.8,-15.2
1.29E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.912,-0.928,-14.8,-15
1.29E+01,-0.912,-0.904,-14.8,-14.6
1.29E+01,-0.92,-0.928,-14.8,-15
1.29E+01,-0.92,-0.904,-14.8,-14.6
1.29E+01,-0.92,-0.928,-14.8,-15.2
1.30E+01,-0.92,-0.904,-14.8,-14.6
1.30E+01,-0.92,-0.928,-14.8,-15.2
1.30E+01,-0.92,-0.904,-14.8,-14.6
1.30E+01,-0.92,-0.928,-15,-15.2
1.30E+01,-0.92,-0.912,-15,-14.6
1.30E+01,-0.92,-0.928,-15,-15.2
1.30E+01,-0.92,-0.912,-15,-14.6
1.30E+01,-0.92,-0.928,-15,-15.2
1.30E+01,-0.92,-0.912,-15,-14.6
1.30E+01,-0.92,-0.936,-15,-15.2
1.30E+01,-0.92,-0.912,-15,-14.6
1.30E+01,-0.92,-0.936,-15,-15.2
1.30E+01,-0.92,-0.912,-15,-14.6
1.31E+01,-0.92,-0.936,-15,-15.2
1.31E+01,-0.92,-0.912,-15,-14.6
1.31E+01,-0.92,-0.936,-15,-15.2
1.31E+01,-0.928,-0.912,-15,-14.6
1.31E+01,-0.928,-0.936,-15,-15.2
1.31E+01,-0.928,-0.912,-15,-14.8
1.31E+01,-0.928,-0.936,-15,-15.2
1.31E+01,-0.928,-0.912,-15,-14.8
1.31E+01,-0.928,-0.936,-15,-15.2
1.31E+01,-0.928,-0.92,-15,-14.8
1.31E+01,-0.928,-0.936,-15,-15.2
1.31E+01,-0.928,-0.92,-15,-14.8
1.31E+01,-0.928,-0.936,-15,-15.2
1.32E+01,-0.928,-0.92,-15,-14.8
1.32E+01,-0.928,-0.936,-15,-15.2
1.32E+01,-0.928,-0.92,-15,-14.8
1.32E+01,-0.928,-0.944,-15,-15.2
1.32E+01,-0.928,-0.92,-15,-14.8
1.32E+01,-0.936,-0.944,-15,-15.2
1.32E+01,-0.936,-0.92,-15,-14.8
1.32E+01,-0.936,-0.944,-15,-15.2
1.32E+01,-0.936,-0.92,-15,-14.8
1.32E+01,-0.936,-0.944,-15,-15.2
1.32E+01,-0.936,-0.92,-15,-14.8
1.32E+01,-0.936,-0.944,-15,-15.2
1.32E+01,-0.936,-0.92,-15,-14.8
1.33E+01,-0.936,-0.944,-15,-15.2
1.33E+01,-0.936,-0.928,-15,-14.8
1.33E+01,-0.936,-0.944,-15,-15.2
1.33E+01,-0.936,-0.928,-15,-14.8
1.33E+01,-0.936,-0.944,-15,-15.4
1.33E+01,-0.936,-0.928,-15,-14.8
1.33E+01,-0.936,-0.944,-15,-15.4
1.33E+01,-0.936,-0.928,-15,-14.8
1.33E+01,-0.936,-0.952,-15,-15.4
1.33E+01,-0.944,-0.928,-15,-14.8
1.33E+01,-0.944,-0.952,-15.2,-15.4
1.33E+01,-0.944,-0.936,-15.2,-14.8
1.33E+01,-0.944,-0.952,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-14.8
1.34E+01,-0.944,-0.952,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-14.8
1.34E+01,-0.944,-0.952,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-14.8
1.34E+01,-0.944,-0.952,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-14.8
1.34E+01,-0.944,-0.96,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-15
1.34E+01,-0.944,-0.96,-15.2,-15.4
1.34E+01,-0.944,-0.936,-15.2,-15
1.34E+01,-0.952,-0.96,-15.2,-15.4
1.34E+01,-0.952,-0.936,-15.2,-15
1.35E+01,-0.952,-0.96,-15.2,-15.4
1.35E+01,-0.952,-0.936,-15.2,-15
1.35E+01,-0.952,-0.96,-15.2,-15.4
1.35E+01,-0.952,-0.944,-15.2,-15
1.35E+01,-0.952,-0.96,-15.2,-15.4
1.35E+01,-0.952,-0.944,-15.2,-15
1.35E+01,-0.952,-0.96,-15.2,-15.4
1.35E+01,-0.952,-0.944,-15.2,-15
1.35E+01,-0.952,-0.96,-15.2,-15.4
1.35E+01,-0.952,-0.944,-15.2,-15
1.35E+01,-0.952,-0.968,-15.2,-15.4
1.35E+01,-0.952,-0.944,-15.2,-15
1.35E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.944,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.944,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.952,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.944,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.952,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.952,-15.2,-15
1.36E+01,-0.96,-0.968,-15.2,-15.4
1.36E+01,-0.96,-0.952,-15.2,-15
1.37E+01,-0.96,-0.976,-15.2,-15.6
1.37E+01,-0.968,-0.952,-15.2,-15
1.37E+01,-0.968,-0.976,-15.2,-15.6
1.37E+01,-0.968,-0.952,-15.2,-15
1.37E+01,-0.968,-0.976,-15.2,-15.6
1.37E+01,-0.968,-0.952,-15.2,-15
1.37E+01,-0.968,-0.976,-15.2,-15.6
1.37E+01,-0.968,-0.952,-15.2,-15
1.37E+01,-0.968,-0.976,-15.4,-15.6
1.37E+01,-0.968,-0.952,-15.4,-15
1.37E+01,-0.968,-0.976,-15.4,-15.6
1.37E+01,-0.968,-0.96,-15.4,-15.2
1.37E+01,-0.968,-0.976,-15.4,-15.6
1.38E+01,-0.968,-0.96,-15.4,-15.2
1.38E+01,-0.968,-0.976,-15.4,-15.6
1.38E+01,-0.968,-0.96,-15.4,-15.2
1.38E+01,-0.968,-0.976,-15.4,-15.6
1.38E+01,-0.968,-0.96,-15.4,-15.2
1.38E+01,-0.968,-0.984,-15.4,-15.6
1.38E+01,-0.968,-0.96,-15.4,-15.2
1.38E+01,-0.968,-0.984,-15.4,-15.6
1.38E+01,-0.968,-0.96,-15.4,-15.2
1.38E+01,-0.976,-0.984,-15.4,-15.6
1.38E+01,-0.976,-0.96,-15.4,-15.2
1.38E+01,-0.976,-0.984,-15.4,-15.6
1.38E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.984,-15.4,-15.6
1.39E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.984,-15.4,-15.6
1.39E+01,-0.976,-0.96,-15.4,-15.2
1.39E+01,-0.976,-0.992,-15.4,-15.6
1.39E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.984,-15.4,-15.6
1.39E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.984,-15.4,-15.6
1.39E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.992,-15.4,-15.6
1.39E+01,-0.976,-0.968,-15.4,-15.2
1.39E+01,-0.976,-0.984,-15.4,-15.6
