Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,1.40E+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.59E+01,0.18,0.204,0.03,0.036
-1.59E+01,0.18,0.152,0.03,0.02
-1.59E+01,0.18,0.204,0.028,0.038
-1.59E+01,0.18,0.156,0.028,0.022
-1.59E+01,0.18,0.204,0.03,0.036
-1.59E+01,0.18,0.152,0.03,0.018
-1.59E+01,0.18,0.204,0.03,0.042
-1.59E+01,0.18,0.152,0.032,0.022
-1.58E+01,0.18,0.204,0.032,0.038
-1.58E+01,0.18,0.152,0.03,0.022
-1.58E+01,0.18,0.204,0.03,0.04
-1.58E+01,0.18,0.152,0.03,0.022
-1.58E+01,0.18,0.204,0.032,0.038
-1.58E+01,0.18,0.16,0.03,0.022
-1.58E+01,0.18,0.204,0.032,0.038
-1.58E+01,0.18,0.152,0.03,0.024
-1.58E+01,0.18,0.204,0.03,0.038
-1.58E+01,0.18,0.156,0.03,0.022
-1.58E+01,0.18,0.208,0.032,0.04
-1.58E+01,0.184,0.156,0.032,0.024
-1.58E+01,0.18,0.208,0.032,0.038
-1.57E+01,0.18,0.152,0.032,0.024
-1.57E+01,0.184,0.208,0.032,0.038
-1.57E+01,0.184,0.156,0.032,0.024
-1.57E+01,0.184,0.204,0.032,0.042
-1.57E+01,0.184,0.152,0.034,0.022
-1.57E+01,0.184,0.204,0.032,0.044
-1.57E+01,0.184,0.156,0.034,0.024
-1.57E+01,0.184,0.208,0.032,0.042
-1.57E+01,0.184,0.152,0.032,0.024
-1.57E+01,0.184,0.208,0.034,0.042
-1.57E+01,0.184,0.164,0.034,0.026
-1.57E+01,0.184,0.208,0.034,0.044
-1.57E+01,0.184,0.152,0.034,0.024
-1.56E+01,0.184,0.208,0.032,0.04
-1.56E+01,0.184,0.16,0.034,0.026
-1.56E+01,0.184,0.208,0.034,0.04
-1.56E+01,0.184,0.156,0.034,0.026
-1.56E+01,0.184,0.208,0.034,0.042
-1.56E+01,0.184,0.156,0.034,0.026
-1.56E+01,0.184,0.208,0.034,0.04
-1.56E+01,0.184,0.156,0.032,0.026
-1.56E+01,0.184,0.208,0.034,0.042
-1.56E+01,0.184,0.156,0.034,0.026
-1.56E+01,0.184,0.208,0.034,0.042
-1.56E+01,0.184,0.16,0.034,0.024
-1.56E+01,0.184,0.208,0.034,0.046
-1.55E+01,0.184,0.16,0.034,0.026
-1.55E+01,0.184,0.208,0.034,0.042
-1.55E+01,0.188,0.164,0.034,0.028
-1.55E+01,0.188,0.208,0.036,0.042
-1.55E+01,0.188,0.156,0.036,0.026
-1.55E+01,0.188,0.212,0.034,0.042
-1.55E+01,0.188,0.168,0.034,0.028
-1.55E+01,0.188,0.212,0.034,0.042
-1.55E+01,0.188,0.16,0.034,0.028
-1.55E+01,0.188,0.212,0.036,0.042
-1.55E+01,0.188,0.156,0.036,0.028
-1.55E+01,0.188,0.212,0.034,0.042
-1.55E+01,0.188,0.168,0.036,0.026
-1.54E+01,0.188,0.212,0.034,0.042
-1.54E+01,0.188,0.16,0.034,0.028
-1.54E+01,0.188,0.212,0.034,0.044
-1.54E+01,0.188,0.168,0.036,0.026
-1.54E+01,0.188,0.212,0.036,0.042
-1.54E+01,0.188,0.16,0.036,0.026
-1.54E+01,0.188,0.212,0.034,0.044
-1.54E+01,0.188,0.156,0.036,0.018
-1.54E+01,0.188,0.216,0.036,0.048
-1.54E+01,0.188,0.16,0.036,0.028
-1.54E+01,0.188,0.212,0.036,0.044
-1.54E+01,0.188,0.16,0.036,0.028
-1.54E+01,0.188,0.216,0.036,0.046
-1.53E+01,0.188,0.164,0.036,0.028
-1.53E+01,0.188,0.212,0.038,0.044
-1.53E+01,0.188,0.16,0.036,0.028
-1.53E+01,0.192,0.212,0.036,0.042
-1.53E+01,0.192,0.164,0.038,0.03
-1.53E+01,0.192,0.216,0.038,0.044
-1.53E+01,0.192,0.16,0.036,0.028
-1.53E+01,0.192,0.216,0.036,0.042
-1.53E+01,0.192,0.172,0.038,0.03
-1.53E+01,0.192,0.216,0.038,0.044
-1.53E+01,0.192,0.164,0.038,0.028
-1.53E+01,0.192,0.212,0.038,0.044
-1.53E+01,0.192,0.164,0.036,0.03
-1.52E+01,0.192,0.216,0.038,0.048
-1.52E+01,0.192,0.164,0.038,0.028
-1.52E+01,0.192,0.216,0.038,0.05
-1.52E+01,0.192,0.164,0.038,0.03
-1.52E+01,0.192,0.216,0.04,0.048
-1.52E+01,0.192,0.164,0.038,0.032
-1.52E+01,0.192,0.216,0.038,0.046
-1.52E+01,0.192,0.164,0.038,0.032
-1.52E+01,0.192,0.216,0.04,0.048
-1.52E+01,0.192,0.172,0.04,0.03
-1.52E+01,0.192,0.216,0.04,0.048
-1.52E+01,0.192,0.164,0.038,0.032
-1.52E+01,0.192,0.22,0.038,0.048
-1.51E+01,0.192,0.172,0.04,0.032
-1.51E+01,0.192,0.22,0.04,0.046
-1.51E+01,0.192,0.168,0.04,0.032
-1.51E+01,0.192,0.22,0.04,0.046
-1.51E+01,0.192,0.172,0.04,0.032
-1.51E+01,0.196,0.22,0.04,0.046
-1.51E+01,0.196,0.168,0.04,0.032
-1.51E+01,0.196,0.22,0.04,0.05
-1.51E+01,0.196,0.164,0.04,0.032
-1.51E+01,0.196,0.216,0.042,0.048
-1.51E+01,0.196,0.172,0.042,0.03
-1.51E+01,0.196,0.22,0.04,0.052
-1.51E+01,0.196,0.164,0.04,0.032
-1.50E+01,0.196,0.22,0.04,0.048
-1.50E+01,0.196,0.172,0.042,0.034
-1.50E+01,0.196,0.22,0.044,0.05
-1.50E+01,0.196,0.168,0.04,0.034
-1.50E+01,0.196,0.22,0.042,0.048
-1.50E+01,0.196,0.176,0.04,0.034
-1.50E+01,0.196,0.22,0.042,0.05
-1.50E+01,0.196,0.168,0.042,0.034
-1.50E+01,0.196,0.22,0.042,0.05
-1.50E+01,0.196,0.168,0.042,0.034
-1.50E+01,0.196,0.22,0.042,0.05
-1.50E+01,0.196,0.172,0.042,0.036
-1.50E+01,0.196,0.224,0.042,0.05
-1.49E+01,0.196,0.168,0.042,0.034
-1.49E+01,0.196,0.22,0.042,0.05
-1.49E+01,0.196,0.176,0.042,0.036
-1.49E+01,0.2,0.22,0.042,0.052
-1.49E+01,0.196,0.172,0.042,0.03
-1.49E+01,0.2,0.224,0.042,0.054
-1.49E+01,0.196,0.172,0.044,0.036
-1.49E+01,0.196,0.224,0.042,0.05
-1.49E+01,0.2,0.172,0.044,0.034
-1.49E+01,0.2,0.22,0.042,0.052
-1.49E+01,0.2,0.172,0.042,0.034
-1.49E+01,0.2,0.224,0.042,0.054
-1.49E+01,0.2,0.172,0.042,0.034
-1.48E+01,0.2,0.22,0.042,0.05
-1.48E+01,0.2,0.168,0.042,0.036
-1.48E+01,0.2,0.224,0.044,0.05
-1.48E+01,0.2,0.176,0.044,0.036
-1.48E+01,0.2,0.224,0.044,0.052
-1.48E+01,0.2,0.168,0.044,0.038
-1.48E+01,0.2,0.224,0.044,0.052
-1.48E+01,0.2,0.176,0.044,0.038
-1.48E+01,0.2,0.228,0.046,0.052
-1.48E+01,0.2,0.172,0.046,0.036
-1.48E+01,0.2,0.224,0.046,0.056
-1.48E+01,0.2,0.18,0.046,0.036
-1.48E+01,0.2,0.224,0.046,0.058
-1.47E+01,0.2,0.172,0.046,0.03
-1.47E+01,0.2,0.228,0.048,0.056
-1.47E+01,0.2,0.172,0.046,0.038
-1.47E+01,0.2,0.224,0.046,0.054
-1.47E+01,0.2,0.176,0.046,0.038
-1.47E+01,0.2,0.224,0.046,0.056
-1.47E+01,0.2,0.172,0.048,0.04
-1.47E+01,0.204,0.224,0.048,0.054
-1.47E+01,0.204,0.184,0.048,0.042
-1.47E+01,0.204,0.228,0.048,0.056
-1.47E+01,0.204,0.172,0.048,0.04
-1.47E+01,0.204,0.224,0.046,0.056
-1.47E+01,0.204,0.18,0.048,0.042
-1.46E+01,0.204,0.228,0.048,0.056
-1.46E+01,0.204,0.176,0.05,0.04
-1.46E+01,0.204,0.228,0.048,0.056
-1.46E+01,0.204,0.18,0.048,0.04
-1.46E+01,0.204,0.228,0.048,0.058
-1.46E+01,0.204,0.172,0.05,0.042
-1.46E+01,0.204,0.228,0.05,0.056
-1.46E+01,0.204,0.176,0.05,0.038
-1.46E+01,0.204,0.224,0.05,0.062
-1.46E+01,0.204,0.184,0.05,0.042
-1.46E+01,0.204,0.228,0.05,0.058
-1.46E+01,0.204,0.176,0.05,0.042
-1.46E+01,0.204,0.228,0.05,0.06
-1.45E+01,0.204,0.184,0.05,0.042
-1.45E+01,0.204,0.228,0.05,0.058
-1.45E+01,0.204,0.176,0.052,0.042
-1.45E+01,0.204,0.228,0.052,0.058
-1.45E+01,0.204,0.184,0.05,0.044
-1.45E+01,0.204,0.228,0.05,0.058
-1.45E+01,0.204,0.18,0.052,0.044
-1.45E+01,0.204,0.228,0.052,0.06
-1.45E+01,0.204,0.176,0.054,0.044
-1.45E+01,0.204,0.232,0.052,0.06
-1.45E+01,0.208,0.18,0.05,0.044
-1.45E+01,0.204,0.228,0.052,0.058
-1.45E+01,0.208,0.176,0.052,0.044
-1.44E+01,0.208,0.232,0.054,0.062
-1.44E+01,0.208,0.184,0.054,0.042
-1.44E+01,0.208,0.232,0.052,0.062
-1.44E+01,0.208,0.176,0.054,0.042
-1.44E+01,0.208,0.232,0.052,0.064
-1.44E+01,0.208,0.188,0.052,0.046
-1.44E+01,0.208,0.232,0.054,0.062
-1.44E+01,0.208,0.18,0.054,0.046
-1.44E+01,0.208,0.232,0.054,0.064
-1.44E+01,0.208,0.18,0.054,0.046
-1.44E+01,0.208,0.232,0.054,0.062
-1.44E+01,0.208,0.184,0.054,0.048
-1.44E+01,0.208,0.232,0.054,0.064
-1.43E+01,0.208,0.18,0.056,0.046
-1.43E+01,0.208,0.232,0.056,0.062
-1.43E+01,0.208,0.184,0.056,0.048
-1.43E+01,0.208,0.236,0.054,0.064
-1.43E+01,0.208,0.18,0.054,0.048
-1.43E+01,0.208,0.232,0.056,0.062
-1.43E+01,0.208,0.188,0.056,0.048
-1.43E+01,0.208,0.236,0.056,0.066
-1.43E+01,0.208,0.18,0.056,0.046
-1.43E+01,0.212,0.232,0.056,0.068
-1.43E+01,0.212,0.188,0.056,0.05
-1.43E+01,0.212,0.236,0.056,0.066
-1.43E+01,0.212,0.18,0.058,0.048
-1.42E+01,0.212,0.236,0.058,0.066
-1.42E+01,0.212,0.188,0.058,0.05
-1.42E+01,0.212,0.232,0.058,0.068
-1.42E+01,0.212,0.184,0.058,0.05
-1.42E+01,0.212,0.236,0.058,0.066
-1.42E+01,0.212,0.184,0.058,0.05
-1.42E+01,0.212,0.236,0.06,0.066
-1.42E+01,0.212,0.192,0.06,0.05
-1.42E+01,0.212,0.236,0.06,0.066
-1.42E+01,0.212,0.184,0.06,0.052
-1.42E+01,0.212,0.236,0.058,0.068
-1.42E+01,0.212,0.188,0.058,0.052
-1.42E+01,0.212,0.236,0.058,0.066
-1.41E+01,0.212,0.184,0.06,0.052
-1.41E+01,0.212,0.236,0.06,0.068
-1.41E+01,0.212,0.192,0.06,0.052
-1.41E+01,0.212,0.236,0.06,0.07
-1.41E+01,0.212,0.188,0.06,0.044
-1.41E+01,0.212,0.236,0.06,0.076
-1.41E+01,0.212,0.184,0.062,0.054
-1.41E+01,0.212,0.236,0.06,0.07
-1.41E+01,0.216,0.192,0.062,0.052
-1.41E+01,0.216,0.236,0.06,0.07
-1.41E+01,0.216,0.184,0.062,0.054
-1.41E+01,0.216,0.236,0.062,0.07
-1.41E+01,0.216,0.192,0.062,0.054
-1.40E+01,0.216,0.24,0.062,0.072
-1.40E+01,0.216,0.188,0.062,0.056
-1.40E+01,0.216,0.24,0.064,0.07
-1.40E+01,0.216,0.188,0.062,0.056
-1.40E+01,0.216,0.24,0.064,0.072
-1.40E+01,0.216,0.188,0.064,0.056
-1.40E+01,0.216,0.236,0.066,0.072
-1.40E+01,0.216,0.188,0.064,0.054
-1.40E+01,0.216,0.24,0.064,0.072
-1.40E+01,0.216,0.188,0.064,0.056
-1.40E+01,0.216,0.24,0.064,0.074
-1.40E+01,0.216,0.188,0.064,0.056
-1.40E+01,0.216,0.24,0.066,0.074
-1.39E+01,0.216,0.188,0.066,0.056
-1.39E+01,0.216,0.24,0.066,0.074
-1.39E+01,0.216,0.188,0.066,0.056
-1.39E+01,0.216,0.24,0.066,0.074
-1.39E+01,0.216,0.196,0.066,0.058
-1.39E+01,0.216,0.244,0.066,0.076
-1.39E+01,0.216,0.188,0.068,0.058
-1.39E+01,0.216,0.24,0.068,0.074
-1.39E+01,0.216,0.196,0.068,0.06
-1.39E+01,0.216,0.244,0.066,0.074
-1.39E+01,0.22,0.192,0.068,0.058
-1.39E+01,0.22,0.24,0.068,0.074
-1.39E+01,0.22,0.192,0.068,0.06
-1.38E+01,0.22,0.244,0.07,0.076
-1.38E+01,0.22,0.192,0.068,0.06
-1.38E+01,0.22,0.244,0.066,0.076
-1.38E+01,0.22,0.188,0.068,0.06
-1.38E+01,0.22,0.244,0.07,0.078
-1.38E+01,0.22,0.196,0.07,0.062
-1.38E+01,0.22,0.24,0.07,0.078
-1.38E+01,0.22,0.192,0.07,0.056
-1.38E+01,0.22,0.244,0.07,0.08
-1.38E+01,0.22,0.196,0.07,0.062
-1.38E+01,0.22,0.244,0.07,0.078
-1.38E+01,0.22,0.192,0.07,0.062
-1.38E+01,0.22,0.244,0.072,0.08
-1.37E+01,0.22,0.2,0.072,0.064
-1.37E+01,0.22,0.244,0.072,0.078
-1.37E+01,0.22,0.192,0.072,0.064
-1.37E+01,0.22,0.244,0.072,0.078
-1.37E+01,0.22,0.192,0.072,0.062
-1.37E+01,0.22,0.244,0.074,0.078
-1.37E+01,0.22,0.2,0.074,0.066
-1.37E+01,0.22,0.244,0.072,0.08
-1.37E+01,0.22,0.192,0.072,0.066
-1.37E+01,0.22,0.244,0.074,0.08
-1.37E+01,0.224,0.2,0.074,0.066
-1.37E+01,0.22,0.244,0.072,0.08
-1.37E+01,0.224,0.192,0.074,0.066
-1.36E+01,0.22,0.244,0.074,0.084
-1.36E+01,0.224,0.2,0.074,0.062
-1.36E+01,0.22,0.244,0.074,0.088
-1.36E+01,0.224,0.196,0.074,0.068
-1.36E+01,0.224,0.244,0.074,0.084
-1.36E+01,0.224,0.192,0.076,0.068
-1.36E+01,0.224,0.248,0.076,0.084
-1.36E+01,0.224,0.2,0.076,0.068
-1.36E+01,0.224,0.244,0.076,0.086
-1.36E+01,0.224,0.192,0.076,0.068
-1.36E+01,0.224,0.248,0.078,0.084
-1.36E+01,0.224,0.204,0.078,0.07
-1.36E+01,0.224,0.248,0.078,0.084
-1.35E+01,0.224,0.192,0.078,0.07
-1.35E+01,0.224,0.248,0.076,0.084
-1.35E+01,0.224,0.2,0.076,0.07
-1.35E+01,0.224,0.248,0.078,0.088
-1.35E+01,0.224,0.196,0.078,0.072
-1.35E+01,0.224,0.248,0.08,0.086
-1.35E+01,0.224,0.196,0.08,0.07
-1.35E+01,0.224,0.248,0.08,0.088
-1.35E+01,0.224,0.2,0.078,0.068
-1.35E+01,0.224,0.248,0.08,0.092
-1.35E+01,0.224,0.192,0.08,0.062
-1.35E+01,0.224,0.248,0.082,0.09
-1.35E+01,0.224,0.196,0.08,0.074
-1.34E+01,0.224,0.252,0.082,0.088
-1.34E+01,0.224,0.196,0.08,0.072
-1.34E+01,0.224,0.248,0.082,0.092
-1.34E+01,0.228,0.2,0.082,0.074
-1.34E+01,0.228,0.252,0.084,0.09
-1.34E+01,0.228,0.196,0.082,0.076
-1.34E+01,0.228,0.248,0.084,0.092
-1.34E+01,0.228,0.204,0.084,0.076
-1.34E+01,0.228,0.252,0.082,0.09
-1.34E+01,0.228,0.2,0.084,0.076
-1.34E+01,0.228,0.252,0.084,0.092
-1.34E+01,0.228,0.204,0.086,0.076
-1.34E+01,0.228,0.248,0.084,0.09
-1.33E+01,0.228,0.2,0.084,0.076
-1.33E+01,0.228,0.252,0.084,0.094
-1.33E+01,0.228,0.2,0.086,0.076
-1.33E+01,0.228,0.252,0.086,0.092
-1.33E+01,0.228,0.208,0.086,0.074
-1.33E+01,0.228,0.252,0.086,0.098
-1.33E+01,0.228,0.2,0.086,0.08
-1.33E+01,0.228,0.252,0.084,0.096
-1.33E+01,0.228,0.208,0.086,0.08
-1.33E+01,0.228,0.252,0.086,0.096
-1.33E+01,0.228,0.2,0.088,0.08
-1.33E+01,0.228,0.252,0.088,0.096
-1.33E+01,0.228,0.208,0.088,0.08
-1.32E+01,0.228,0.252,0.09,0.096
-1.32E+01,0.232,0.204,0.088,0.082
-1.32E+01,0.228,0.256,0.088,0.098
-1.32E+01,0.232,0.204,0.09,0.082
-1.32E+01,0.232,0.252,0.09,0.096
-1.32E+01,0.232,0.208,0.09,0.082
-1.32E+01,0.232,0.252,0.09,0.096
-1.32E+01,0.232,0.2,0.088,0.082
-1.32E+01,0.232,0.252,0.09,0.098
-1.32E+01,0.232,0.208,0.09,0.082
-1.32E+01,0.232,0.256,0.092,0.1
-1.32E+01,0.232,0.204,0.092,0.08
-1.32E+01,0.232,0.256,0.092,0.104
-1.31E+01,0.232,0.212,0.092,0.08
-1.31E+01,0.232,0.252,0.092,0.102
-1.31E+01,0.232,0.204,0.092,0.084
-1.31E+01,0.232,0.252,0.092,0.1
-1.31E+01,0.232,0.204,0.094,0.084
-1.31E+01,0.232,0.256,0.094,0.102
-1.31E+01,0.232,0.208,0.094,0.084
-1.31E+01,0.232,0.256,0.094,0.1
-1.31E+01,0.232,0.204,0.094,0.084
-1.31E+01,0.232,0.256,0.094,0.102
-1.31E+01,0.232,0.212,0.096,0.086
-1.31E+01,0.232,0.256,0.096,0.102
-1.31E+01,0.232,0.204,0.096,0.088
-1.30E+01,0.232,0.256,0.094,0.104
-1.30E+01,0.232,0.212,0.096,0.088
-1.30E+01,0.236,0.26,0.096,0.104
-1.30E+01,0.232,0.204,0.098,0.09
-1.30E+01,0.232,0.256,0.098,0.108
-1.30E+01,0.236,0.208,0.096,0.084
-1.30E+01,0.236,0.26,0.098,0.112
-1.30E+01,0.236,0.208,0.098,0.09
-1.30E+01,0.236,0.26,0.098,0.108
-1.30E+01,0.236,0.208,0.1,0.09
-1.30E+01,0.236,0.256,0.1,0.106
-1.30E+01,0.236,0.208,0.098,0.09
-1.30E+01,0.236,0.26,0.1,0.108
-1.29E+01,0.236,0.208,0.1,0.09
-1.29E+01,0.236,0.256,0.1,0.108
-1.29E+01,0.236,0.212,0.1,0.092
-1.29E+01,0.236,0.26,0.102,0.106
-1.29E+01,0.236,0.208,0.102,0.092
-1.29E+01,0.236,0.26,0.102,0.11
-1.29E+01,0.236,0.216,0.1,0.092
-1.29E+01,0.236,0.26,0.1,0.108
-1.29E+01,0.236,0.208,0.102,0.094
-1.29E+01,0.236,0.26,0.102,0.11
-1.29E+01,0.236,0.216,0.104,0.096
-1.29E+01,0.236,0.26,0.104,0.11
-1.29E+01,0.236,0.208,0.104,0.096
-1.28E+01,0.236,0.26,0.102,0.112
-1.28E+01,0.236,0.208,0.104,0.086
-1.28E+01,0.236,0.26,0.104,0.116
-1.28E+01,0.236,0.216,0.106,0.096
-1.28E+01,0.236,0.264,0.106,0.112
-1.28E+01,0.236,0.208,0.104,0.096
-1.28E+01,0.236,0.264,0.104,0.114
-1.28E+01,0.236,0.216,0.106,0.098
-1.28E+01,0.24,0.264,0.106,0.114
-1.28E+01,0.24,0.208,0.108,0.098
-1.28E+01,0.24,0.264,0.106,0.114
-1.28E+01,0.24,0.22,0.108,0.1
-1.28E+01,0.24,0.264,0.106,0.114
-1.28E+01,0.24,0.212,0.108,0.1
-1.27E+01,0.24,0.26,0.108,0.116
-1.27E+01,0.24,0.212,0.108,0.1
-1.27E+01,0.24,0.264,0.11,0.116
-1.27E+01,0.24,0.216,0.11,0.102
-1.27E+01,0.24,0.264,0.11,0.118
-1.27E+01,0.24,0.212,0.11,0.104
-1.27E+01,0.24,0.264,0.11,0.12
-1.27E+01,0.24,0.22,0.11,0.1
-1.27E+01,0.24,0.264,0.112,0.122
-1.27E+01,0.24,0.212,0.112,0.102
-1.27E+01,0.24,0.264,0.112,0.12
-1.27E+01,0.24,0.212,0.11,0.104
-1.27E+01,0.24,0.264,0.112,0.118
-1.26E+01,0.24,0.212,0.112,0.106
-1.26E+01,0.24,0.264,0.114,0.122
-1.26E+01,0.24,0.212,0.114,0.106
-1.26E+01,0.24,0.268,0.114,0.12
-1.26E+01,0.24,0.216,0.116,0.108
-1.26E+01,0.24,0.264,0.114,0.122
-1.26E+01,0.24,0.212,0.116,0.108
-1.26E+01,0.24,0.264,0.116,0.122
-1.26E+01,0.24,0.216,0.116,0.108
-1.26E+01,0.244,0.264,0.116,0.124
-1.26E+01,0.24,0.216,0.116,0.11
-1.26E+01,0.244,0.268,0.116,0.124
-1.26E+01,0.244,0.22,0.118,0.11
-1.25E+01,0.244,0.268,0.118,0.128
-1.25E+01,0.244,0.212,0.12,0.112
-1.25E+01,0.244,0.264,0.118,0.126
-1.25E+01,0.244,0.224,0.118,0.108
-1.25E+01,0.244,0.268,0.118,0.132
-1.25E+01,0.244,0.216,0.12,0.112
-1.25E+01,0.244,0.268,0.12,0.128
-1.25E+01,0.244,0.216,0.12,0.112
-1.25E+01,0.244,0.268,0.122,0.13
-1.25E+01,0.244,0.216,0.12,0.112
-1.25E+01,0.244,0.268,0.122,0.128
-1.25E+01,0.244,0.216,0.122,0.114
-1.25E+01,0.244,0.268,0.122,0.13
-1.24E+01,0.244,0.224,0.122,0.116
-1.24E+01,0.244,0.268,0.124,0.13
-1.24E+01,0.244,0.216,0.124,0.116
-1.24E+01,0.244,0.268,0.124,0.132
-1.24E+01,0.244,0.224,0.124,0.116
-1.24E+01,0.244,0.268,0.124,0.132
-1.24E+01,0.244,0.216,0.126,0.118
-1.24E+01,0.244,0.268,0.126,0.132
-1.24E+01,0.244,0.228,0.126,0.118
-1.24E+01,0.244,0.268,0.126,0.136
-1.24E+01,0.244,0.22,0.126,0.116
-1.24E+01,0.244,0.272,0.126,0.138
-1.24E+01,0.244,0.22,0.128,0.12
-1.23E+01,0.244,0.268,0.128,0.136
-1.23E+01,0.248,0.228,0.128,0.12
-1.23E+01,0.248,0.272,0.128,0.138
-1.23E+01,0.248,0.22,0.128,0.12
-1.23E+01,0.248,0.272,0.128,0.138
-1.23E+01,0.248,0.228,0.13,0.124
-1.23E+01,0.248,0.272,0.13,0.138
-1.23E+01,0.248,0.216,0.132,0.124
-1.23E+01,0.248,0.272,0.132,0.138
-1.23E+01,0.248,0.228,0.132,0.122
-1.23E+01,0.248,0.272,0.13,0.138
-1.23E+01,0.248,0.22,0.132,0.124
-1.23E+01,0.248,0.272,0.132,0.14
-1.22E+01,0.248,0.22,0.134,0.126
-1.22E+01,0.248,0.272,0.134,0.14
-1.22E+01,0.248,0.22,0.132,0.128
-1.22E+01,0.248,0.272,0.134,0.14
-1.22E+01,0.248,0.22,0.134,0.124
-1.22E+01,0.248,0.272,0.136,0.146
-1.22E+01,0.248,0.224,0.136,0.118
-1.22E+01,0.248,0.272,0.136,0.144
-1.22E+01,0.248,0.224,0.136,0.128
-1.22E+01,0.248,0.272,0.136,0.144
-1.22E+01,0.248,0.228,0.136,0.13
-1.22E+01,0.248,0.276,0.136,0.148
-1.22E+01,0.248,0.22,0.138,0.132
-1.21E+01,0.248,0.272,0.138,0.146
-1.21E+01,0.248,0.224,0.138,0.132
-1.21E+01,0.248,0.276,0.14,0.146
-1.21E+01,0.252,0.224,0.138,0.132
-1.21E+01,0.252,0.272,0.14,0.146
-1.21E+01,0.252,0.224,0.14,0.132
-1.21E+01,0.252,0.272,0.14,0.148
-1.21E+01,0.252,0.224,0.142,0.134
-1.21E+01,0.252,0.276,0.142,0.148
-1.21E+01,0.252,0.224,0.142,0.136
-1.21E+01,0.252,0.276,0.142,0.148
-1.21E+01,0.252,0.228,0.142,0.136
-1.21E+01,0.252,0.276,0.142,0.15
-1.20E+01,0.252,0.224,0.144,0.132
-1.20E+01,0.252,0.276,0.144,0.154
-1.20E+01,0.252,0.232,0.144,0.136
-1.20E+01,0.252,0.276,0.144,0.152
-1.20E+01,0.252,0.224,0.146,0.138
-1.20E+01,0.252,0.276,0.146,0.154
-1.20E+01,0.252,0.228,0.148,0.14
-1.20E+01,0.252,0.272,0.146,0.154
-1.20E+01,0.252,0.224,0.148,0.138
-1.20E+01,0.252,0.276,0.146,0.156
-1.20E+01,0.252,0.224,0.148,0.14
-1.20E+01,0.252,0.276,0.148,0.154
-1.20E+01,0.252,0.232,0.15,0.142
-1.19E+01,0.252,0.28,0.15,0.156
-1.19E+01,0.256,0.224,0.15,0.142
-1.19E+01,0.252,0.276,0.15,0.158
-1.19E+01,0.252,0.232,0.15,0.144
-1.19E+01,0.256,0.276,0.152,0.158
-1.19E+01,0.252,0.228,0.152,0.144
-1.19E+01,0.256,0.276,0.152,0.162
-1.19E+01,0.256,0.236,0.154,0.142
-1.19E+01,0.256,0.28,0.154,0.166
-1.19E+01,0.256,0.228,0.152,0.142
-1.19E+01,0.256,0.28,0.154,0.164
-1.19E+01,0.256,0.228,0.154,0.146
-1.19E+01,0.256,0.28,0.156,0.164
-1.18E+01,0.256,0.232,0.156,0.148
-1.18E+01,0.256,0.28,0.156,0.164
-1.18E+01,0.256,0.228,0.158,0.15
-1.18E+01,0.256,0.28,0.156,0.164
-1.18E+01,0.256,0.236,0.158,0.152
-1.18E+01,0.256,0.28,0.158,0.166
-1.18E+01,0.256,0.228,0.16,0.152
-1.18E+01,0.256,0.28,0.16,0.166
-1.18E+01,0.256,0.236,0.16,0.152
-1.18E+01,0.256,0.28,0.16,0.168
-1.18E+01,0.256,0.232,0.16,0.154
-1.18E+01,0.256,0.28,0.16,0.168
-1.18E+01,0.256,0.228,0.164,0.154
-1.17E+01,0.256,0.284,0.162,0.172
-1.17E+01,0.256,0.232,0.164,0.154
-1.17E+01,0.256,0.28,0.162,0.172
-1.17E+01,0.256,0.232,0.164,0.156
-1.17E+01,0.256,0.284,0.164,0.174
-1.17E+01,0.26,0.232,0.166,0.158
-1.17E+01,0.26,0.28,0.166,0.174
-1.17E+01,0.256,0.232,0.166,0.158
-1.17E+01,0.26,0.284,0.166,0.176
-1.17E+01,0.26,0.236,0.166,0.16
-1.17E+01,0.26,0.284,0.168,0.174
-1.17E+01,0.26,0.232,0.166,0.162
-1.17E+01,0.26,0.28,0.17,0.178
-1.16E+01,0.26,0.236,0.17,0.162
-1.16E+01,0.26,0.284,0.17,0.176
-1.16E+01,0.26,0.232,0.17,0.162
-1.16E+01,0.26,0.284,0.17,0.178
-1.16E+01,0.26,0.232,0.17,0.164
-1.16E+01,0.26,0.284,0.172,0.178
-1.16E+01,0.26,0.232,0.172,0.164
-1.16E+01,0.26,0.284,0.172,0.18
-1.16E+01,0.26,0.232,0.172,0.164
-1.16E+01,0.26,0.284,0.172,0.182
-1.16E+01,0.26,0.24,0.174,0.156
-1.16E+01,0.26,0.284,0.174,0.186
-1.16E+01,0.26,0.232,0.176,0.166
-1.15E+01,0.26,0.284,0.176,0.184
-1.15E+01,0.26,0.24,0.176,0.166
-1.15E+01,0.26,0.284,0.176,0.186
-1.15E+01,0.26,0.232,0.176,0.168
-1.15E+01,0.26,0.284,0.178,0.186
