Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.64E+01,-0.016,-0.068,1.13,0.91
-1.64E+01,-0.016,0.036,1.05,1.41
-1.64E+01,-0.016,-0.06,0.99,0.75
-1.64E+01,-0.016,0.028,0.93,1.25
-1.64E+01,-0.016,-0.06,0.85,0.63
-1.64E+01,-0.016,0.036,0.79,1.11
-1.64E+01,-0.016,-0.068,0.71,0.43
-1.64E+01,-0.016,0.028,0.65,0.97
-1.64E+01,-0.016,-0.06,0.61,0.43
-1.64E+01,-0.012,0.036,0.61,0.79
-1.64E+01,-0.012,-0.068,0.59,0.37
-1.64E+01,-0.012,0.028,0.57,0.83
-1.64E+01,-0.012,-0.06,0.53,0.27
-1.63E+01,-0.012,0.036,0.47,0.73
-1.63E+01,-0.012,-0.06,0.43,0.25
-1.63E+01,-0.012,0.028,0.39,0.63
-1.63E+01,-0.012,-0.064,0.35,0.15
-1.63E+01,-0.012,0.036,0.33,0.55
-1.63E+01,-0.012,-0.06,0.29,0.09
-1.63E+01,-0.012,0.036,0.27,0.49
-1.63E+01,-0.012,-0.064,0.23,0.03
-1.63E+01,-0.012,0.036,0.21,0.43
-1.63E+01,-0.012,-0.06,0.17,-0.03
-1.63E+01,-0.012,0.036,0.15,0.37
-1.63E+01,-0.012,-0.064,0.13,-0.09
-1.63E+01,-0.012,0.028,0.09,0.35
-1.62E+01,-0.012,-0.06,0.07,-0.13
-1.62E+01,-0.012,0.036,0.05,0.31
-1.62E+01,-0.012,-0.064,0.03,-0.19
-1.62E+01,-0.012,0.032,0.01,0.25
-1.62E+01,-0.012,-0.064,-0.00999999,-0.23
-1.62E+01,-0.012,0.04,-0.03,0.21
-1.62E+01,-0.012,-0.064,-0.05,-0.27
-1.62E+01,-0.012,0.028,-0.07,0.17
-1.62E+01,-0.012,-0.064,-0.09,-0.31
-1.62E+01,-0.012,0.04,-0.11,0.13
-1.62E+01,-0.012,-0.06,-0.11,-0.33
-1.62E+01,-0.012,0.032,-0.13,0.09
-1.62E+01,-0.012,-0.064,-0.15,-0.33
-1.61E+01,-0.012,0.032,-0.15,0.07
-1.61E+01,-0.012,-0.064,-0.15,-0.35
-1.61E+01,-0.012,0.04,-0.17,0.05
-1.61E+01,-0.012,-0.064,-0.17,-0.37
-1.61E+01,-0.012,0.032,-0.17,0.03
-1.61E+01,-0.012,-0.06,-0.19,-0.39
-1.61E+01,-0.012,0.036,-0.19,0.01
-1.61E+01,-0.012,-0.064,-0.19,-0.39
-1.61E+01,-0.012,0.032,-0.17,0.03
-1.61E+01,-0.012,-0.056,-0.17,-0.37
-1.61E+01,-0.012,0.032,-0.15,0.05
-1.61E+01,-0.012,-0.064,-0.13,-0.33
-1.61E+01,-0.012,0.04,-0.11,0.09
-1.60E+01,-0.012,-0.064,-0.11,-0.29
-1.60E+01,-0.012,0.036,-0.09,0.09
-1.60E+01,-0.012,-0.06,-0.09,-0.31
-1.60E+01,-0.012,0.04,-0.11,0.11
-1.60E+01,-0.012,-0.064,-0.11,-0.31
-1.60E+01,-0.012,0.036,-0.13,0.11
-1.60E+01,-0.012,-0.056,-0.13,-0.35
-1.60E+01,-0.012,0.04,-0.15,0.07
-1.60E+01,-0.012,-0.06,-0.19,-0.41
-1.60E+01,-0.012,0.036,-0.21,0.03
-1.60E+01,-0.012,-0.056,-0.23,-0.45
-1.60E+01,-0.012,0.04,-0.25,-0.03
-1.60E+01,-0.012,-0.064,-0.27,-0.45
-1.59E+01,-0.012,0.036,-0.29,-0.07
-1.59E+01,-0.012,-0.056,-0.31,-0.49
-1.59E+01,-0.012,0.04,-0.35,-0.13
-1.59E+01,-0.012,-0.056,-0.37,-0.55
-1.59E+01,-0.012,0.04,-0.39,-0.17
-1.59E+01,-0.012,-0.064,-0.41,-0.61
-1.59E+01,-0.012,0.036,-0.43,-0.23
-1.59E+01,-0.012,-0.056,-0.45,-0.65
-1.59E+01,-0.012,0.044,-0.49,-0.27
-1.59E+01,-0.012,-0.064,-0.51,-0.71
-1.59E+01,-0.012,0.036,-0.51,-0.31
-1.59E+01,-0.012,-0.056,-0.53,-0.73
-1.59E+01,-0.012,0.04,-0.53,-0.33
-1.58E+01,-0.012,-0.06,-0.51,-0.71
-1.58E+01,-0.012,0.032,-0.49,-0.33
-1.58E+01,-0.012,-0.064,-0.47,-0.67
-1.58E+01,-0.008,0.04,-0.45,-0.29
-1.58E+01,-0.008,-0.056,-0.45,-0.65
-1.58E+01,-0.008,0.028,-0.43,-0.25
-1.58E+01,-0.008,-0.06,-0.43,-0.63
-1.58E+01,-0.008,0.044,-0.41,-0.23
-1.58E+01,-0.008,-0.06,-0.41,-0.61
-1.58E+01,-0.008,0.04,-0.41,-0.21
-1.58E+01,-0.008,-0.06,-0.41,-0.59
-1.58E+01,-0.008,0.036,-0.39,-0.19
-1.58E+01,-0.008,-0.056,-0.39,-0.59
-1.57E+01,-0.008,0.04,-0.39,-0.19
-1.57E+01,-0.008,-0.06,-0.39,-0.59
-1.57E+01,-0.008,0.036,-0.39,-0.19
-1.57E+01,-0.008,-0.056,-0.39,-0.59
-1.57E+01,-0.008,0.044,-0.39,-0.19
-1.57E+01,-0.008,-0.06,-0.37,-0.57
-1.57E+01,-0.008,0.032,-0.37,-0.19
-1.57E+01,-0.008,-0.06,-0.37,-0.57
-1.57E+01,-0.008,0.036,-0.37,-0.19
-1.57E+01,-0.008,-0.06,-0.37,-0.57
-1.57E+01,-0.008,0.044,-0.37,-0.17
-1.57E+01,-0.008,-0.064,-0.37,-0.57
-1.57E+01,-0.008,0.036,-0.35,-0.17
-1.56E+01,-0.008,-0.056,-0.35,-0.55
-1.56E+01,-0.008,0.044,-0.35,-0.15
-1.56E+01,-0.008,-0.06,-0.33,-0.53
-1.56E+01,-0.008,0.04,-0.33,-0.15
-1.56E+01,-0.008,-0.056,-0.33,-0.51
-1.56E+01,-0.008,0.044,-0.31,-0.13
-1.56E+01,-0.008,-0.06,-0.31,-0.51
-1.56E+01,-0.008,0.036,-0.31,-0.11
-1.56E+01,-0.008,-0.056,-0.33,-0.51
-1.56E+01,-0.008,0.044,-0.33,-0.11
-1.56E+01,-0.008,-0.06,-0.33,-0.51
-1.56E+01,-0.008,0.04,-0.33,-0.13
-1.56E+01,-0.008,-0.052,-0.31,-0.53
-1.55E+01,-0.008,0.04,-0.31,-0.11
-1.55E+01,-0.008,-0.06,-0.31,-0.51
-1.55E+01,-0.008,0.044,-0.31,-0.11
-1.55E+01,-0.008,-0.056,-0.29,-0.51
-1.55E+01,-0.008,0.032,-0.29,-0.09
-1.55E+01,-0.008,-0.052,-0.29,-0.49
-1.55E+01,-0.008,0.044,-0.29,-0.09
-1.55E+01,-0.008,-0.06,-0.29,-0.49
-1.55E+01,-0.008,0.04,-0.29,-0.09
-1.55E+01,-0.008,-0.056,-0.27,-0.49
-1.55E+01,-0.008,0.044,-0.27,-0.07
-1.55E+01,-0.008,-0.06,-0.27,-0.47
-1.55E+01,-0.008,0.036,-0.27,-0.07
-1.54E+01,-0.008,-0.052,-0.27,-0.47
-1.54E+01,-0.008,0.044,-0.25,-0.07
-1.54E+01,-0.008,-0.06,-0.25,-0.45
-1.54E+01,-0.008,0.036,-0.25,-0.05
-1.54E+01,-0.008,-0.06,-0.23,-0.43
-1.54E+01,-0.008,0.044,-0.23,-0.03
-1.54E+01,-0.008,-0.056,-0.23,-0.43
-1.54E+01,-0.008,0.044,-0.21,-0.03
-1.54E+01,-0.008,-0.06,-0.21,-0.41
-1.54E+01,-0.008,0.04,-0.21,-0.00999999
-1.54E+01,-0.008,-0.052,-0.21,-0.41
-1.54E+01,-0.008,0.044,-0.21,0.01
-1.54E+01,-0.008,-0.056,-0.21,-0.41
-1.53E+01,-0.008,0.04,-0.21,0.01
-1.53E+01,-0.008,-0.052,-0.21,-0.41
-1.53E+01,-0.008,0.048,-0.21,0.01
-1.53E+01,-0.008,-0.056,-0.21,-0.41
-1.53E+01,-0.008,0.036,-0.21,-0.00999999
-1.53E+01,-0.008,-0.06,-0.21,-0.41
-1.53E+01,-0.004,0.044,-0.21,-0.00999999
-1.53E+01,-0.004,-0.056,-0.21,-0.41
-1.53E+01,-0.004,0.036,-0.19,0.01
-1.53E+01,-0.004,-0.06,-0.19,-0.39
-1.53E+01,-0.004,0.04,-0.19,0.03
-1.53E+01,-0.004,-0.052,-0.17,-0.37
-1.53E+01,-0.004,0.044,-0.17,0.03
-1.52E+01,-0.004,-0.056,-0.17,-0.37
-1.52E+01,-0.004,0.04,-0.19,0.03
-1.52E+01,-0.004,-0.052,-0.19,-0.39
-1.52E+01,-0.004,0.044,-0.21,0.03
-1.52E+01,-0.004,-0.056,-0.21,-0.43
-1.52E+01,-0.004,0.04,-0.23,0.01
-1.52E+01,-0.004,-0.052,-0.25,-0.45
-1.52E+01,-0.004,0.044,-0.25,-0.03
-1.52E+01,-0.004,-0.056,-0.27,-0.47
-1.52E+01,-0.004,0.044,-0.27,-0.05
-1.52E+01,-0.004,-0.048,-0.27,-0.47
-1.52E+01,-0.004,0.036,-0.27,-0.07
-1.52E+01,-0.004,-0.056,-0.25,-0.47
-1.51E+01,-0.004,0.048,-0.25,-0.05
-1.51E+01,-0.004,-0.056,-0.25,-0.45
-1.51E+01,-0.004,0.04,-0.23,-0.03
-1.51E+01,-0.004,-0.048,-0.23,-0.43
-1.51E+01,-0.004,0.048,-0.21,-0.00999999
-1.51E+01,-0.004,-0.056,-0.21,-0.41
-1.51E+01,-0.004,0.04,-0.19,0.01
-1.51E+01,-0.004,-0.048,-0.19,-0.39
-1.51E+01,-0.004,0.048,-0.19,0.01
-1.51E+01,-0.004,-0.056,-0.19,-0.39
-1.51E+01,-0.004,0.04,-0.19,0.01
-1.51E+01,-0.004,-0.052,-0.17,-0.37
-1.51E+01,-0.004,0.048,-0.17,0.03
-1.50E+01,-0.004,-0.052,-0.17,-0.37
-1.50E+01,-0.004,0.044,-0.17,0.03
-1.50E+01,-0.004,-0.056,-0.17,-0.37
-1.50E+01,-0.004,0.044,-0.15,0.03
-1.50E+01,-0.004,-0.052,-0.15,-0.33
-1.50E+01,-0.004,0.048,-0.13,0.05
-1.50E+01,-0.004,-0.056,-0.13,-0.33
-1.50E+01,-0.004,0.04,-0.13,0.07
-1.50E+01,-0.004,-0.048,-0.13,-0.33
-1.50E+01,-0.004,0.048,-0.13,0.09
-1.50E+01,-0.004,-0.056,-0.13,-0.33
-1.50E+01,-0.004,0.04,-0.15,0.07
-1.50E+01,-0.004,-0.06,-0.15,-0.35
-1.49E+01,-0.004,0.048,-0.15,0.05
-1.49E+01,-0.004,-0.056,-0.15,-0.35
-1.49E+01,-0.004,0.036,-0.13,0.07
-1.49E+01,-0.004,-0.056,-0.13,-0.33
-1.49E+01,-0.004,0.048,-0.11,0.09
-1.49E+01,-0.004,-0.048,-0.11,-0.31
-1.49E+01,-0.004,0.04,-0.11,0.11
-1.49E+01,-0.004,-0.052,-0.09,-0.29
-1.49E+01,-0.004,0.044,-0.09,0.11
-1.49E+01,-0.004,-0.048,-0.09,-0.29
-1.49E+01,-0.004,0.048,-0.09,0.11
-1.49E+01,-0.004,-0.056,-0.07,-0.27
-1.49E+01,-0.004,0.044,-0.07,0.13
-1.48E+01,-0.004,-0.048,-0.07,-0.27
-1.48E+01,-0.004,0.048,-0.07,0.15
-1.48E+01,-0.004,-0.056,-0.05,-0.25
-1.48E+01,-0.004,0.044,-0.05,0.15
-1.48E+01,-0.004,-0.048,-0.05,-0.25
-1.48E+01,-0.004,0.048,-0.05,0.15
-1.48E+01,-0.004,-0.056,-0.05,-0.25
-1.48E+01,-0.004,0.04,-0.05,0.15
-1.48E+01,-0.004,-0.056,-0.05,-0.25
-1.48E+01,-0.004,0.044,-0.05,0.17
-1.48E+01,-0.004,-0.052,-0.05,-0.25
-1.48E+01,2.86E-09,0.048,-0.03,0.17
-1.48E+01,2.86E-09,-0.056,-0.03,-0.25
-1.47E+01,2.86E-09,0.04,-0.03,0.17
-1.47E+01,2.86E-09,-0.052,-0.00999999,-0.23
-1.47E+01,2.86E-09,0.052,-0.00999999,0.21
-1.47E+01,2.86E-09,-0.056,0.01,-0.19
-1.47E+01,2.86E-09,0.044,0.01,0.23
-1.47E+01,2.86E-09,-0.048,0.03,-0.17
-1.47E+01,2.86E-09,0.048,0.05,0.25
-1.47E+01,2.86E-09,-0.056,0.05,-0.15
-1.47E+01,2.86E-09,0.048,0.07,0.27
-1.47E+01,2.86E-09,-0.048,0.07,-0.13
-1.47E+01,2.86E-09,0.048,0.07,0.27
-1.47E+01,2.86E-09,-0.056,0.07,-0.13
-1.47E+01,2.86E-09,0.052,0.07,0.29
-1.46E+01,2.86E-09,-0.048,0.07,-0.15
-1.46E+01,2.86E-09,0.044,0.05,0.29
-1.46E+01,2.86E-09,-0.044,0.05,-0.15
-1.46E+01,2.86E-09,0.052,0.05,0.27
-1.46E+01,2.86E-09,-0.052,0.05,-0.17
-1.46E+01,2.86E-09,0.044,0.03,0.25
-1.46E+01,2.86E-09,-0.048,0.03,-0.17
-1.46E+01,2.86E-09,0.052,0.03,0.25
-1.46E+01,2.86E-09,-0.052,0.03,-0.17
-1.46E+01,2.86E-09,0.044,0.03,0.23
-1.46E+01,2.86E-09,-0.048,0.01,-0.19
-1.46E+01,2.86E-09,0.052,0.01,0.23
-1.46E+01,2.86E-09,-0.044,0.01,-0.19
-1.45E+01,2.86E-09,0.04,0.01,0.21
-1.45E+01,2.86E-09,-0.052,-0.00999999,-0.21
-1.45E+01,2.86E-09,0.052,-0.00999999,0.21
-1.45E+01,2.86E-09,-0.044,-0.03,-0.21
-1.45E+01,2.86E-09,0.044,-0.03,0.19
-1.45E+01,2.86E-09,-0.052,-0.05,-0.25
-1.45E+01,2.86E-09,0.052,-0.07,0.13
-1.45E+01,2.86E-09,-0.048,-0.09,-0.29
-1.45E+01,2.86E-09,0.048,-0.09,0.11
-1.45E+01,2.86E-09,-0.052,-0.09,-0.29
-1.45E+01,2.86E-09,0.044,-0.09,0.11
-1.45E+01,2.86E-09,-0.048,-0.09,-0.29
-1.45E+01,2.86E-09,0.052,-0.09,0.11
-1.44E+01,2.86E-09,-0.052,-0.07,-0.27
-1.44E+01,2.86E-09,0.044,-0.07,0.13
-1.44E+01,2.86E-09,-0.052,-0.07,-0.27
-1.44E+01,2.86E-09,0.052,-0.07,0.13
-1.44E+01,2.86E-09,-0.048,-0.07,-0.27
-1.44E+01,2.86E-09,0.044,-0.07,0.15
-1.44E+01,2.86E-09,-0.052,-0.07,-0.27
-1.44E+01,2.86E-09,0.048,-0.05,0.15
-1.44E+01,2.86E-09,-0.044,-0.05,-0.25
-1.44E+01,2.86E-09,0.052,-0.05,0.15
-1.44E+01,2.86E-09,-0.052,-0.05,-0.25
-1.44E+01,2.86E-09,0.048,-0.05,0.17
-1.44E+01,2.86E-09,-0.048,-0.05,-0.25
-1.43E+01,2.86E-09,0.052,-0.03,0.17
-1.43E+01,2.86E-09,-0.052,-0.03,-0.25
-1.43E+01,2.86E-09,0.048,-0.03,0.17
-1.43E+01,2.86E-09,-0.044,-0.03,-0.23
-1.43E+01,2.86E-09,0.052,-0.00999999,0.19
-1.43E+01,2.86E-09,-0.048,-0.00999999,-0.21
-1.43E+01,2.86E-09,0.052,0.01,0.21
-1.43E+01,2.86E-09,-0.044,0.01,-0.19
-1.43E+01,2.86E-09,0.048,0.03,0.23
-1.43E+01,2.86E-09,-0.048,0.05,-0.15
-1.43E+01,2.86E-09,0.052,0.05,0.25
-1.43E+01,2.86E-09,-0.048,0.07,-0.15
-1.43E+01,2.86E-09,0.048,0.07,0.27
-1.42E+01,2.86E-09,-0.044,0.07,-0.13
-1.42E+01,0.004,0.052,0.07,0.29
-1.42E+01,0.004,-0.052,0.07,-0.13
-1.42E+01,0.004,0.048,0.07,0.29
-1.42E+01,0.004,-0.044,0.07,-0.13
-1.42E+01,0.004,0.056,0.07,0.29
-1.42E+01,0.004,-0.052,0.07,-0.13
-1.42E+01,0.004,0.048,0.07,0.29
-1.42E+01,0.004,-0.044,0.07,-0.13
-1.42E+01,0.004,0.052,0.07,0.27
-1.42E+01,0.004,-0.052,0.05,-0.15
-1.42E+01,0.004,0.048,0.05,0.27
-1.42E+01,0.004,-0.044,0.05,-0.15
-1.41E+01,0.004,0.052,0.05,0.27
-1.41E+01,0.004,-0.044,0.03,-0.17
-1.41E+01,0.004,0.052,0.03,0.25
-1.41E+01,0.004,-0.048,0.01,-0.17
-1.41E+01,0.004,0.052,0.01,0.23
-1.41E+01,0.004,-0.044,-0.00999999,-0.21
-1.41E+01,0.004,0.052,-0.00999999,0.19
-1.41E+01,0.004,-0.052,-0.03,-0.23
-1.41E+01,0.004,0.048,-0.03,0.19
-1.41E+01,0.004,-0.044,-0.03,-0.25
-1.41E+01,0.004,0.056,-0.03,0.19
-1.41E+01,0.004,-0.048,-0.03,-0.25
-1.41E+01,0.004,0.048,-0.03,0.17
-1.40E+01,0.004,-0.048,-0.03,-0.23
-1.40E+01,0.004,0.056,-0.03,0.17
-1.40E+01,0.004,-0.044,-0.00999999,-0.21
-1.40E+01,0.004,0.048,-0.00999999,0.19
-1.40E+01,0.004,-0.048,-0.00999999,-0.21
-1.40E+01,0.004,0.056,0.01,0.21
-1.40E+01,0.004,-0.048,0.01,-0.19
-1.40E+01,0.004,0.052,0.01,0.23
-1.40E+01,0.004,-0.048,0.01,-0.19
-1.40E+01,0.004,0.048,0.03,0.23
-1.40E+01,0.004,-0.044,0.03,-0.19
-1.40E+01,0.004,0.056,0.03,0.23
-1.40E+01,0.004,-0.048,0.03,-0.17
-1.39E+01,0.004,0.052,0.05,0.25
-1.39E+01,0.004,-0.044,0.05,-0.15
-1.39E+01,0.004,0.056,0.05,0.27
-1.39E+01,0.004,-0.048,0.07,-0.15
-1.39E+01,0.004,0.048,0.07,0.29
-1.39E+01,0.004,-0.044,0.07,-0.13
-1.39E+01,0.004,0.044,0.07,0.29
-1.39E+01,0.004,-0.044,0.09,-0.13
-1.39E+01,0.004,0.056,0.09,0.29
-1.39E+01,0.004,-0.048,0.09,-0.11
-1.39E+01,0.004,0.048,0.09,0.29
-1.39E+01,0.004,-0.04,0.09,-0.11
-1.39E+01,0.004,0.056,0.09,0.31
-1.38E+01,0.004,-0.048,0.11,-0.11
-1.38E+01,0.004,0.048,0.11,0.31
-1.38E+01,0.004,-0.044,0.11,-0.09
-1.38E+01,0.004,0.056,0.11,0.33
-1.38E+01,0.004,-0.048,0.11,-0.09
-1.38E+01,0.004,0.052,0.11,0.33
-1.38E+01,0.004,-0.04,0.13,-0.07
-1.38E+01,0.004,0.056,0.13,0.33
-1.38E+01,0.004,-0.048,0.13,-0.09
-1.38E+01,0.004,0.056,0.13,0.33
-1.38E+01,0.004,-0.04,0.13,-0.07
-1.38E+01,0.004,0.052,0.13,0.35
-1.38E+01,0.004,-0.04,0.13,-0.07
-1.37E+01,0.004,0.056,0.13,0.35
-1.37E+01,0.004,-0.044,0.13,-0.07
-1.37E+01,0.004,0.052,0.13,0.35
-1.37E+01,0.004,-0.04,0.13,-0.07
-1.37E+01,0.004,0.06,0.13,0.35
-1.37E+01,0.004,-0.048,0.13,-0.07
-1.37E+01,0.008,0.052,0.13,0.35
-1.37E+01,0.008,-0.04,0.13,-0.09
-1.37E+01,0.008,0.06,0.11,0.33
-1.37E+01,0.008,-0.04,0.11,-0.09
-1.37E+01,0.008,0.048,0.11,0.33
-1.37E+01,0.008,-0.048,0.11,-0.11
-1.37E+01,0.008,0.056,0.11,0.31
-1.36E+01,0.008,-0.044,0.11,-0.11
-1.36E+01,0.008,0.052,0.11,0.31
-1.36E+01,0.008,-0.044,0.11,-0.11
-1.36E+01,0.008,0.06,0.11,0.31
-1.36E+01,0.008,-0.04,0.11,-0.11
-1.36E+01,0.008,0.056,0.11,0.31
-1.36E+01,0.008,-0.044,0.11,-0.09
-1.36E+01,0.008,0.052,0.11,0.33
-1.36E+01,0.008,-0.04,0.11,-0.09
-1.36E+01,0.008,0.06,0.11,0.33
-1.36E+01,0.008,-0.044,0.11,-0.09
-1.36E+01,0.008,0.052,0.11,0.33
-1.36E+01,0.008,-0.04,0.11,-0.09
-1.35E+01,0.008,0.06,0.13,0.33
-1.35E+01,0.008,-0.044,0.13,-0.09
-1.35E+01,0.008,0.052,0.13,0.35
-1.35E+01,0.008,-0.044,0.13,-0.09
-1.35E+01,0.008,0.052,0.13,0.35
-1.35E+01,0.008,-0.04,0.13,-0.09
-1.35E+01,0.008,0.06,0.13,0.35
-1.35E+01,0.008,-0.044,0.13,-0.07
-1.35E+01,0.008,0.052,0.13,0.35
-1.35E+01,0.008,-0.04,0.13,-0.07
-1.35E+01,0.008,0.06,0.13,0.35
-1.35E+01,0.008,-0.044,0.13,-0.07
-1.35E+01,0.008,0.052,0.13,0.35
-1.34E+01,0.008,-0.04,0.13,-0.07
-1.34E+01,0.008,0.06,0.13,0.35
-1.34E+01,0.008,-0.044,0.13,-0.07
-1.34E+01,0.008,0.052,0.13,0.35
-1.34E+01,0.008,-0.04,0.13,-0.09
-1.34E+01,0.008,0.06,0.13,0.35
-1.34E+01,0.008,-0.044,0.13,-0.07
-1.34E+01,0.008,0.06,0.13,0.33
-1.34E+01,0.008,-0.036,0.11,-0.09
-1.34E+01,0.008,0.048,0.11,0.33
-1.34E+01,0.008,-0.044,0.11,-0.09
-1.34E+01,0.008,0.06,0.11,0.33
-1.34E+01,0.008,-0.044,0.11,-0.09
-1.33E+01,0.008,0.052,0.11,0.33
-1.33E+01,0.008,-0.036,0.11,-0.09
-1.33E+01,0.008,0.06,0.11,0.33
-1.33E+01,0.008,-0.044,0.11,-0.09
-1.33E+01,0.008,0.052,0.11,0.33
-1.33E+01,0.008,-0.036,0.11,-0.11
-1.33E+01,0.008,0.06,0.11,0.31
-1.33E+01,0.008,-0.044,0.11,-0.11
-1.33E+01,0.008,0.052,0.09,0.31
-1.33E+01,0.008,-0.036,0.09,-0.11
-1.33E+01,0.008,0.06,0.09,0.31
-1.33E+01,0.008,-0.04,0.09,-0.11
-1.33E+01,0.008,0.06,0.09,0.31
-1.32E+01,0.008,-0.044,0.09,-0.13
-1.32E+01,0.008,0.06,0.09,0.31
-1.32E+01,0.008,-0.04,0.09,-0.13
-1.32E+01,0.008,0.064,0.09,0.29
-1.32E+01,0.008,-0.04,0.07,-0.13
-1.32E+01,0.008,0.056,0.07,0.29
-1.32E+01,0.008,-0.04,0.07,-0.13
-1.32E+01,0.008,0.06,0.07,0.29
-1.32E+01,0.012,-0.04,0.07,-0.13
-1.32E+01,0.012,0.052,0.07,0.29
-1.32E+01,0.012,-0.04,0.07,-0.13
-1.32E+01,0.012,0.06,0.07,0.29
-1.32E+01,0.012,-0.04,0.07,-0.13
-1.31E+01,0.012,0.052,0.05,0.27
-1.31E+01,0.012,-0.04,0.05,-0.15
-1.31E+01,0.012,0.064,0.05,0.25
-1.31E+01,0.012,-0.036,0.03,-0.17
-1.31E+01,0.012,0.052,0.03,0.25
-1.31E+01,0.012,-0.04,0.03,-0.19
-1.31E+01,0.012,0.056,0.01,0.23
-1.31E+01,0.012,-0.036,0.01,-0.19
-1.31E+01,0.012,0.06,0.01,0.23
-1.31E+01,0.012,-0.04,0.01,-0.19
-1.31E+01,0.012,0.056,0.01,0.23
-1.31E+01,0.012,-0.036,0.01,-0.19
-1.31E+01,0.012,0.06,0.01,0.23
-1.30E+01,0.012,-0.04,0.01,-0.19
-1.30E+01,0.012,0.056,0.01,0.23
-1.30E+01,0.012,-0.032,0.01,-0.19
-1.30E+01,0.012,0.056,0.03,0.23
-1.30E+01,0.012,-0.04,0.03,-0.19
-1.30E+01,0.012,0.064,0.03,0.23
-1.30E+01,0.012,-0.04,0.03,-0.19
-1.30E+01,0.012,0.056,0.03,0.25
-1.30E+01,0.012,-0.04,0.03,-0.17
-1.30E+01,0.012,0.064,0.03,0.25
-1.30E+01,0.012,-0.04,0.03,-0.17
-1.30E+01,0.012,0.056,0.05,0.25
-1.30E+01,0.012,-0.032,0.05,-0.17
-1.29E+01,0.012,0.064,0.05,0.27
-1.29E+01,0.012,-0.04,0.05,-0.15
-1.29E+01,0.012,0.056,0.05,0.27
-1.29E+01,0.012,-0.032,0.05,-0.15
-1.29E+01,0.012,0.064,0.05,0.27
-1.29E+01,0.012,-0.04,0.07,-0.15
-1.29E+01,0.012,0.06,0.07,0.27
-1.29E+01,0.012,-0.032,0.07,-0.15
-1.29E+01,0.012,0.064,0.07,0.27
-1.29E+01,0.012,-0.04,0.07,-0.15
-1.29E+01,0.012,0.06,0.07,0.27
-1.29E+01,0.012,-0.04,0.07,-0.15
-1.29E+01,0.012,0.06,0.07,0.29
-1.28E+01,0.012,-0.036,0.07,-0.13
-1.28E+01,0.012,0.064,0.07,0.29
-1.28E+01,0.012,-0.04,0.07,-0.15
-1.28E+01,0.012,0.056,0.07,0.29
-1.28E+01,0.012,-0.032,0.07,-0.13
-1.28E+01,0.012,0.068,0.07,0.29
-1.28E+01,0.012,-0.04,0.07,-0.13
-1.28E+01,0.012,0.056,0.07,0.29
-1.28E+01,0.012,-0.04,0.07,-0.13
-1.28E+01,0.012,0.064,0.07,0.29
-1.28E+01,0.012,-0.032,0.07,-0.13
-1.28E+01,0.012,0.056,0.07,0.29
-1.28E+01,0.012,-0.04,0.07,-0.13
-1.28E+01,0.012,0.064,0.07,0.29
-1.27E+01,0.012,-0.032,0.09,-0.13
-1.27E+01,0.012,0.06,0.09,0.29
-1.27E+01,0.012,-0.04,0.09,-0.13
-1.27E+01,0.012,0.064,0.09,0.29
-1.27E+01,0.012,-0.032,0.09,-0.13
-1.27E+01,0.012,0.064,0.09,0.29
-1.27E+01,0.012,-0.04,0.09,-0.11
-1.27E+01,0.012,0.056,0.09,0.31
-1.27E+01,0.012,-0.036,0.09,-0.11
-1.27E+01,0.012,0.064,0.09,0.31
-1.27E+01,0.016,-0.04,0.09,-0.11
-1.27E+01,0.016,0.06,0.09,0.31
-1.27E+01,0.016,-0.036,0.09,-0.11
-1.26E+01,0.016,0.068,0.09,0.31
-1.26E+01,0.016,-0.04,0.09,-0.11
-1.26E+01,0.016,0.06,0.11,0.31
-1.26E+01,0.016,-0.036,0.11,-0.11
-1.26E+01,0.016,0.06,0.11,0.31
-1.26E+01,0.016,-0.032,0.11,-0.11
-1.26E+01,0.016,0.064,0.11,0.31
-1.26E+01,0.016,-0.04,0.11,-0.11
-1.26E+01,0.016,0.06,0.11,0.31
-1.26E+01,0.016,-0.032,0.11,-0.11
-1.26E+01,0.016,0.068,0.09,0.31
-1.26E+01,0.016,-0.04,0.09,-0.11
-1.26E+01,0.016,0.06,0.09,0.31
-1.25E+01,0.016,-0.032,0.09,-0.11
-1.25E+01,0.016,0.068,0.09,0.31
-1.25E+01,0.016,-0.036,0.09,-0.11
-1.25E+01,0.016,0.064,0.09,0.31
-1.25E+01,0.016,-0.032,0.09,-0.13
-1.25E+01,0.016,0.064,0.09,0.31
-1.25E+01,0.016,-0.036,0.09,-0.13
-1.25E+01,0.016,0.068,0.07,0.29
-1.25E+01,0.016,-0.032,0.07,-0.13
-1.25E+01,0.016,0.056,0.07,0.29
-1.25E+01,0.016,-0.028,0.07,-0.13
-1.25E+01,0.016,0.068,0.07,0.29
-1.25E+01,0.016,-0.036,0.07,-0.13
